질문 ID,질문 문구,관심사 코드,관심사,레벨,상태,현재 Revision,현재 Revision 적용 시각,현재 Revision 노출,현재 Revision 답변,현재 Revision 답변율(%),현재 Revision 교체,현재 Revision 교체율(%),현재 Revision 미응답,전체 Revision 노출,전체 Revision 답변,전체 Revision 답변율(%),전체 Revision 교체,전체 Revision 미응답
244,"나에게 사랑은 '선택'인가요 아니면 '운명'인가요?","LOVE","사랑",2,"INACTIVE",1,"2026-08-27T19:02:20.711831Z",0,0,,0,,0,0,0,,0,0
245,"사랑하는 사람 때문에 내가 바뀐 점이 있다면, 어떤 건가요?","LOVE","사랑",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",0,0,,0,,0,0,0,,0,0
248,"내 인생에서 사랑이 차지하는 비중은 몇 퍼센트쯤일까요?","LOVE","사랑",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",0,0,,0,,0,0,0,,0,0
250,"내가 생각하는 '좋은 파트너'란 어떤 사람인가요?","LOVE","사랑",2,"INACTIVE",1,"2026-08-27T19:02:20.711831Z",0,0,,0,,0,0,0,,0,0
265,"나를 가장 성장시켰던 어려움은 무엇인가요?","VALUES","가치관",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",0,0,,0,,0,0,0,,0,0
266,"내가 생각하는 '성실하다'는 건 어떤 건가요?","VALUES","가치관",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",0,0,,0,,0,0,0,,0,0
269,"가장 큰 용기를 냈던 순간은 언제인가요?","VALUES","가치관",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",0,0,,0,,0,0,0,,0,0
270,"나에게 '약속'은 어떤 무게인가요?","VALUES","가치관",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",0,0,,0,,0,0,0,,0,0
282,"인생에서 가장 큰 영향을 준 사건은 무엇인가요?","VALUES","가치관",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",0,0,,0,,0,0,0,,0,0
286,"다시 태어난다면 어떤 사람으로 살고 싶나요?","VALUES","가치관",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",0,0,,0,,0,0,0,,0,0
292,"내가 생각하는 '사회적 책임'이란 무엇인가요?","VALUES","가치관",2,"INACTIVE",1,"2026-08-27T19:02:20.711831Z",0,0,,0,,0,0,0,,0,0
358,"오늘 내 마음이 회색빛처럼 흐릿했던 때가 있다면, 어떤 순간이었나요?","EMOTION","감정",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",0,0,,0,,0,0,0,,0,0
414,"아침형 인간인가요 저녁형 인간인가요?","ROUTINE","루틴",1,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",0,0,,0,,0,0,0,,0,0
418,"오래 쓰는 물건에 정이 드는 편인가요? ","ROUTINE","루틴",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",0,0,,0,,0,0,0,,0,0
427,"오늘 몸이 가장 바쁘게 움직였던 시간은 언제인가요?","ROUTINE","루틴",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",0,0,,0,,0,0,0,,0,0
432,"오늘은 하루를 계획적으로 보냈나요 아니면 즉흥적으로 보냈나요?","ROUTINE","루틴",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",0,0,,0,,0,0,0,,0,0
437,"손이 안 가서 끝까지 붙잡고 있었던 일이 있다면, 어떤 건가요?","ROUTINE","루틴",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",0,0,,0,,0,0,0,,0,0
438,"운동을 시작하게 된 계기가 있다면, 어떤 건가요?","ROUTINE","루틴",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",0,0,,0,,0,0,0,,0,0
440,"운동이 나에게 주는 가장 큰 선물은 무엇인가요?","ROUTINE","루틴",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",0,0,,0,,0,0,0,,0,0
444,"어디서 공부하는 게 가장 잘 되나요?","ROUTINE","루틴",1,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",0,0,,0,,0,0,0,,0,0
447,"여러 일을 동시에 챙기는 편인가요, 아니면 하나에 깊이 몰입하는 편인가요?","ROUTINE","루틴",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",0,0,,0,,0,0,0,,0,0
448,"공부하다 막히면 어떻게 하나요?","ROUTINE","루틴",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",0,0,,0,,0,0,0,,0,0
451,"번아웃이 온 적이 있다면, 어떤 상황에서였나요?","ROUTINE","루틴",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",0,0,,0,,0,0,0,,0,0
457,"물건을 잘 버리는 편인가요? 버릴 때 기준이 있다면 어떤 건가요?","ROUTINE","루틴",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",0,0,,0,,0,0,0,,0,0
459,"지금 내 방 상태가 어떤가요?","ROUTINE","루틴",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",0,0,,0,,0,0,0,,0,0
462,"지금 당장 버리고 싶은 것이 있다면, 어떤 건가요?","ROUTINE","루틴",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",0,0,,0,,0,0,0,,0,0
466,"운동 후에 꼭 하는 것이 있다면, 어떤 건가요?","ROUTINE","루틴",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",0,0,,0,,0,0,0,,0,0
468,"운동하면서 나 자신에 대해 알게 된 점이 있나요?","ROUTINE","루틴",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",0,0,,0,,0,0,0,,0,0
477,"나에게 '돈'이란 한마디로 무엇인가요?","ROUTINE","루틴",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",0,0,,0,,0,0,0,,0,0
478,"돈 때문에 고민했던 경험이 있다면, 어떤 상황이었나요?","ROUTINE","루틴",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",0,0,,0,,0,0,0,,0,0
492,"오늘 일과 삶의 균형을 위해 노력한 게 있다면, 어떤 건가요?","ROUTINE","루틴",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",0,0,,0,,0,0,0,,0,0
496,"상대의 약한 모습을 알게 되면 더 가까워진 느낌인가요, 부담스러운가요?","RELATIONSHIP","관계",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",0,0,,0,,0,0,0,,0,0
498,"어떤 연락 스타일을 갖고 있나요?","RELATIONSHIP","관계",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",0,0,,0,,0,0,0,,0,0
502,"사람들과의 관계가 가장 크게 바뀌었던 순간은 언제인가요?","RELATIONSHIP","관계",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",0,0,,0,,0,0,0,,0,0
511,"다수 의견이랑 다를 때 말하는 편인가요? ","RELATIONSHIP","관계",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",0,0,,0,,0,0,0,,0,0
517,"나 자신과 했던 약속 중 아직 유효한 게 있다면, 어떤 건가요?","RELATIONSHIP","관계",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",0,0,,0,,0,0,0,,0,0
518,"오늘 누군가에게 ""고마워""라고 말하고 싶었나요?","RELATIONSHIP","관계",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",0,0,,0,,0,0,0,,0,0
530,"오늘 내가 먼저 용기 내어 다가간 적이 있다면, 어떤 순간이었나요?","RELATIONSHIP","관계",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",0,0,,0,,0,0,0,,0,0
532,"가장 가까운 사람에게 꼭 전하고 싶은 말이 있다면, 어떤 말인가요?","RELATIONSHIP","관계",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",0,0,,0,,0,0,0,,0,0
533,"이번 주, 존재만으로도 감사했던 사람이 있었나요?","RELATIONSHIP","관계",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",0,0,,0,,0,0,0,,0,0
534,"""조금 더 다정하게 말할걸"" 하고 후회되는 순간은 언제인가요?","RELATIONSHIP","관계",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",0,0,,0,,0,0,0,,0,0
538,"다시 잡고 싶은 인연이 있다면, 어떤 사이였나요?","RELATIONSHIP","관계",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",0,0,,0,,0,0,0,,0,0
544,"나에게 우정이란 어떤 의미인가요?","RELATIONSHIP","관계",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",0,0,,0,,0,0,0,,0,0
545,"소중한 사람에게 아직 전하지 못한 고마운 말이 있나요?","RELATIONSHIP","관계",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",0,0,,0,,0,0,0,,0,0
566,"처음엔 별로였는데 나중에 좋아진 적이 있다면, 어떤 경험이었나요?","LOVE","사랑",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",0,0,,0,,0,0,0,,0,0
580,"바꾸고 싶은 나의 모습이 있다면, 어떤 건가요?","VALUES","가치관",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",0,0,,0,,0,0,0,,0,0
585,"나에게 엄격한 편인가요, 관대한 편인가요?","VALUES","가치관",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",0,0,,0,,0,0,0,,0,0
592,"좋아하는 일과 잘하는 일 중 어느 쪽을 직업으로 삼고 싶나요?","VALUES","가치관",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",0,0,,0,,0,0,0,,0,0
599,"모두에게 이로운 거짓말은 괜찮다고 생각하나요?","VALUES","가치관",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",0,0,,0,,0,0,0,,0,0
603,"TV에 나온다면 어떤 일로 나오게 될 것 같나요?","VALUES","가치관",1,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",0,0,,0,,0,0,0,,0,0
604,"최근에 가장 기억에 남는 뉴스는 뭔가요?","VALUES","가치관",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",0,0,,0,,0,0,0,,0,0
609,"회피하고 있는게 있다면 무엇인가요?","VALUES","가치관",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",0,0,,0,,0,0,0,,0,0
626,"오늘 나를 움직이게 한 가장 큰 동력은 무엇인가요?","VALUES","가치관",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",0,0,,0,,0,0,0,,0,0
627,"시간을 되돌린다면 오늘을 어떻게 다르게 살까요?","VALUES","가치관",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",0,0,,0,,0,0,0,,0,0
631,"지난 7일을 되돌아보면 머릿속을 스치는 단어는 무엇인가요?","VALUES","가치관",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",0,0,,0,,0,0,0,,0,0
633,"오늘 나의 원칙을 잘 지켜냈다면, 어떤 방식으로 지켰나요?","VALUES","가치관",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",0,0,,0,,0,0,0,,0,0
636,"이번 주에 얻은 가장 값진 인생의 힌트는 무엇인가요?","VALUES","가치관",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",0,0,,0,,0,0,0,,0,0
638,"가보지 않은 길에 대한 미련을 지우는 나만의 방식은 무엇인가요?","VALUES","가치관",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",0,0,,0,,0,0,0,,0,0
654,"가장 좋아하는 문장은 무엇인가요?","VALUES","가치관",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",0,0,,0,,0,0,0,,0,0
660,"인생의 마지막에 무엇을 남기고 싶나요?","VALUES","가치관",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",0,0,,0,,0,0,0,,0,0
690,"명절엔 가족과 있는 것과 친구들과 있는 것 중 뭐가 더 편한가요?","RELATIONSHIP","관계",1,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",0,0,,0,,0,0,0,,0,0
693,"가족의 마음과 대중의 평가 중 뭐가 더 중요한가요?","RELATIONSHIP","관계",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",0,0,,0,,0,0,0,,0,0
694,"좋은 친구가 많지만 가난한 삶과 친구 없이 부유한 삶 중 뭐가 더 괜찮은가요?","RELATIONSHIP","관계",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",0,0,,0,,0,0,0,,0,0
697,"연애는 SNS에 공개하는 것과 비공개로 두는 것 중 뭐가 더 편한가요?","RELATIONSHIP","관계",1,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",0,0,,0,,0,0,0,,0,0
698,"친구가 내 실수를 솔직하게 말해주는 것과 그냥 넘어가 주는 것 중 뭐가 더 나은가요?","RELATIONSHIP","관계",1,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",0,0,,0,,0,0,0,,0,0
707,"로또에 당첨되면 누구에게까지 알릴 건가요?","RELATIONSHIP","관계",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",0,0,,0,,0,0,0,,0,0
737,"연인이 내 모든 걸 아는 것과 모르는 것 중 뭐가 더 좋은가요?","LOVE","사랑",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",0,0,,0,,0,0,0,,0,0
747,"칭찬받을 때와 싫은 소리를 들을 때 중 언제 일이 더 잘되나요?","VALUES","가치관",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",0,0,,0,,0,0,0,,0,0
751,"배울 게 많은 상사와 편한 상사 중 누가 더 좋은가요?","VALUES","가치관",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",0,0,,0,,0,0,0,,0,0
755,"존중하는 상사의 힘든 일과 무관심한 상사의 편한 일 중 뭐가 더 나은가요?","VALUES","가치관",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",0,0,,0,,0,0,0,,0,0
756,"아무도 몰라주는 최고와 존경받는 평범함 중 뭐가 더 만족스러운가요?","VALUES","가치관",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",0,0,,0,,0,0,0,,0,0
765,"짓지 않은 죄로 4년간 옥살이하는 것과 죄를 짓고 평생 불안하게 사는 것 중 뭐가 더 괴로운가요?","VALUES","가치관",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",0,0,,0,,0,0,0,,0,0
767,"보람 있게 열심히 일하는 삶과 편한 삶 중 뭐가 더 값진가요?","VALUES","가치관",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",0,0,,0,,0,0,0,,0,0
768,"거저 받은 20억과 스스로 일군 50억 중 뭐가 더 값진가요?","VALUES","가치관",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",0,0,,0,,0,0,0,,0,0
769,"세상 문제에 책임감을 느끼는 삶과 신경 쓰지 않고 즐기는 삶 중 뭐가 더 나다운가요?","VALUES","가치관",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",0,0,,0,,0,0,0,,0,0
772,"크게 이룬 것 없는 만족스러운 삶과 이루고도 불만족스러운 삶 중 뭐가 더 나은가요?","VALUES","가치관",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",0,0,,0,,0,0,0,,0,0
776,"자유의지로 선택한 결과와 정해진 운명 중 뭐가 더 맞다고 믿나요?","VALUES","가치관",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",0,0,,0,,0,0,0,,0,0
784,"한곳에 정착하는 삶과 계속 떠도는 삶 중 뭐가 더 어울리나요?","VALUES","가치관",1,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",0,0,,0,,0,0,0,,0,0
787,"학교에서 배운 것과 직접 부딪힌 경험 중 뭐가 더 크게 남나요?","VALUES","가치관",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",0,0,,0,,0,0,0,,0,0
793,"돈은 하나로 합치는 것과 각자 독립을 지키는 것 중 뭐가 더 편한가요?","VALUES","가치관",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",0,0,,0,,0,0,0,,0,0
804,"연봉이 두 배로 오르는 것과 1년 유급 휴가 중 뭐가 더 좋은가요?","VALUES","가치관",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",0,0,,0,,0,0,0,,0,0
806,"혼자 일하는 것과 팀으로 일하는 것 중 뭐가 더 잘 맞나요?","VALUES","가치관",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",0,0,,0,,0,0,0,,0,0
809,"자유로운 프리랜서와 안정적인 직장인 중 누가 더 나에게 가깝나요?","VALUES","가치관",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",0,0,,0,,0,0,0,,0,0
817,"100년 전 과거와 100년 후 미래 중 뭐가 더 궁금한가요?","VALUES","가치관",1,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",0,0,,0,,0,0,0,,0,0
832,"의미 없는 큰 성공과 좋아하는 일로 이룬 성공 중 뭐가 더 끌리나요?","VALUES","가치관",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",0,0,,0,,0,0,0,,0,0
840,"하나를 잃어야 한다면, 재산을 잃는 것과 기억을 잃는 것 중 뭐가 덜 두렵나요?","VALUES","가치관",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",0,0,,0,,0,0,0,,0,0
847,"친절한 사람으로 남는 것과 똑똑한 사람으로 남는 것 중 뭐가 더 좋은가요?","VALUES","가치관",1,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",0,0,,0,,0,0,0,,0,0
851,"지금의 삶을 이어가는 것과 처음부터 다시 시작하는 것 중 뭐가 더 마음 편한가요?","VALUES","가치관",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",0,0,,0,,0,0,0,,0,0
852,"항상 이해받는 것과 인정받는 것 중 뭐가 더 좋은가요?","VALUES","가치관",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",0,0,,0,,0,0,0,,0,0
854,"항상 진실만 말하는 것과 남의 거짓말을 알아채는 것 중 뭐가 더 나은가요?","VALUES","가치관",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",0,0,,0,,0,0,0,,0,0
858,"모든 걸 너무 진지하게 받아들이는 사람과 아무것도 진지하게 여기지 않는 사람 중 어떤 쪽이 되고 싶나요?","VALUES","가치관",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",0,0,,0,,0,0,0,,0,0
872,"선택지가 너무 많은 것과 하나의 길만 걷는 것 중 뭐가 더 답답한가요?","VALUES","가치관",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",0,0,,0,,0,0,0,,0,0
