id,q,cat,level,exp,ans,rep,nr,T,P,E,W,S,F,C,사후 답변율,사후 하한(10%),사후 상한(90%),P(평균 미만)
654,가장 좋아하는 문장은 무엇인가요?,가치관,2,0,0,0,0,0,1,1,1,1,p,0,0.6627377600462698,0.562545384081435,0.7501735923960013,0.01915308765552789
660,인생의 마지막에 무엇을 남기고 싶나요?,가치관,2,0,0,0,0,0,0,3,2,1,h,0,0.5596141788170756,0.4398272752778923,0.6728394737227075,0.2533339960416602
690,명절엔 가족과 있는 것과 친구들과 있는 것 중 뭐가 더 편한가요?,관계,1,0,0,0,0,0,0,1,1,1,c,0,0.47011400911911877,0.36438273737069493,0.5785974747888225,0.6263882883154921
693,가족의 마음과 대중의 평가 중 뭐가 더 중요한가요?,관계,2,0,0,0,0,0,0,2,1,1,c,0,0.3819216446079915,0.28287101694683287,0.4918670061906257,0.910902831214258
694,좋은 친구가 많지만 가난한 삶과 친구 없이 부유한 삶 중 뭐가 더 괜찮은가요?,관계,2,0,0,0,0,0,0,1,1,1,c,0,0.4338706239689767,0.33014416103585775,0.5437331173133263,0.7715071113668515
697,연애는 SNS에 공개하는 것과 비공개로 두는 것 중 뭐가 더 편한가요?,관계,1,0,0,0,0,0,1,1,1,1,c,0,0.4746256676348063,0.36441538032403936,0.5873646758104826,0.6020068160557608
698,친구가 내 실수를 솔직하게 말해주는 것과 그냥 넘어가 주는 것 중 뭐가 더 나은가요?,관계,1,0,0,0,0,0,0,1,1,1,c,0,0.47011400911911877,0.36438273737069493,0.5785974747888225,0.6263882883154921
707,로또에 당첨되면 누구에게까지 알릴 건가요?,관계,2,0,0,0,0,0,0,1,1,1,h,0,0.49298872404097993,0.3745891618606021,0.6121799978247672,0.519181576774317
737,연인이 내 모든 걸 아는 것과 모르는 것 중 뭐가 더 좋은가요?,사랑,2,0,0,0,0,0,0,1,1,1,c,0,0.6002808515208715,0.4894355135904096,0.7017269770876042,0.11720167863434533
747,칭찬받을 때와 싫은 소리를 들을 때 중 언제 일이 더 잘되나요?,가치관,2,0,0,0,0,0,1,1,1,1,c,0,0.5735069145255612,0.4706942845498074,0.6703359830065908,0.17144905630295454
751,배울 게 많은 상사와 편한 상사 중 누가 더 좋은가요?,가치관,2,0,0,0,0,0,1,1,1,1,c,0,0.5735069145255612,0.4706942845498074,0.6703359830065908,0.17144905630295454
755,존중하는 상사의 힘든 일과 무관심한 상사의 편한 일 중 뭐가 더 나은가요?,가치관,2,0,0,0,0,0,1,1,1,1,c,0,0.5735069145255612,0.4706942845498074,0.6703359830065908,0.17144905630295454
756,아무도 몰라주는 최고와 존경받는 평범함 중 뭐가 더 만족스러운가요?,가치관,2,0,0,0,0,0,0,2,1,1,c,0,0.515681923937024,0.41599439512571373,0.6141369287620044,0.4084657629612013
765,짓지 않은 죄로 4년간 옥살이하는 것과 죄를 짓고 평생 불안하게 사는 것 중 뭐가 더 괴로운가요?,가치관,2,0,0,0,0,0,0,2,2,1,c,0,0.5540110843714187,0.4506624963852853,0.6528919401196135,0.24182314610579553
767,보람 있게 열심히 일하는 삶과 편한 삶 중 뭐가 더 값진가요?,가치관,2,0,0,0,0,0,0,1,1,1,c,0,0.569073437262435,0.47112563313490796,0.661899315894795,0.17430022563301822
768,거저 받은 20억과 스스로 일군 50억 중 뭐가 더 값진가요?,가치관,2,0,0,0,0,0,0,1,1,1,c,0,0.569073437262435,0.47112563313490796,0.661899315894795,0.17430022563301822
769,세상 문제에 책임감을 느끼는 삶과 신경 쓰지 않고 즐기는 삶 중 뭐가 더 나다운가요?,가치관,2,0,0,0,0,0,0,2,1,1,c,0,0.515681923937024,0.41599439512571373,0.6141369287620044,0.4084657629612013
772,크게 이룬 것 없는 만족스러운 삶과 이루고도 불만족스러운 삶 중 뭐가 더 나은가요?,가치관,2,0,0,0,0,0,0,2,1,1,c,0,0.515681923937024,0.41599439512571373,0.6141369287620044,0.4084657629612013
776,자유의지로 선택한 결과와 정해진 운명 중 뭐가 더 맞다고 믿나요?,가치관,2,0,0,0,0,0,0,2,1,1,c,0,0.515681923937024,0.41599439512571373,0.6141369287620044,0.4084657629612013
784,한곳에 정착하는 삶과 계속 떠도는 삶 중 뭐가 더 어울리나요?,가치관,1,0,0,0,0,0,0,1,1,1,c,0,0.6045503320256568,0.5090237942451608,0.6927108966254589,0.07589003490149272
787,학교에서 배운 것과 직접 부딪힌 경험 중 뭐가 더 크게 남나요?,가치관,2,0,0,0,0,0,1,1,1,1,c,0,0.5735069145255612,0.4706942845498074,0.6703359830065908,0.17144905630295454
793,돈은 하나로 합치는 것과 각자 독립을 지키는 것 중 뭐가 더 편한가요?,가치관,2,0,0,0,0,0,1,1,1,1,c,0,0.5735069145255612,0.4706942845498074,0.6703359830065908,0.17144905630295454
804,연봉이 두 배로 오르는 것과 1년 유급 휴가 중 뭐가 더 좋은가요?,가치관,2,0,0,0,0,0,0,1,1,1,c,0,0.569073437262435,0.47112563313490796,0.661899315894795,0.17430022563301822
806,혼자 일하는 것과 팀으로 일하는 것 중 뭐가 더 잘 맞나요?,가치관,2,0,0,0,0,0,0,1,1,1,c,0,0.569073437262435,0.47112563313490796,0.661899315894795,0.17430022563301822
809,자유로운 프리랜서와 안정적인 직장인 중 누가 더 나에게 가깝나요?,가치관,2,0,0,0,0,0,0,1,1,1,c,0,0.569073437262435,0.47112563313490796,0.661899315894795,0.17430022563301822
817,100년 전 과거와 100년 후 미래 중 뭐가 더 궁금한가요?,가치관,1,0,0,0,0,0,0,1,1,1,c,0,0.6045503320256568,0.5090237942451608,0.6927108966254589,0.07589003490149272
832,의미 없는 큰 성공과 좋아하는 일로 이룬 성공 중 뭐가 더 끌리나요?,가치관,2,0,0,0,0,0,0,1,1,1,c,0,0.569073437262435,0.47112563313490796,0.661899315894795,0.17430022563301822
840,"하나를 잃어야 한다면, 재산을 잃는 것과 기억을 잃는 것 중 뭐가 덜 두렵나요?",가치관,2,0,0,0,0,0,0,1,1,1,c,0,0.569073437262435,0.47112563313490796,0.661899315894795,0.17430022563301822
847,친절한 사람으로 남는 것과 똑똑한 사람으로 남는 것 중 뭐가 더 좋은가요?,가치관,1,0,0,0,0,0,0,1,1,1,c,0,0.6045503320256568,0.5090237942451608,0.6927108966254589,0.07589003490149272
851,지금의 삶을 이어가는 것과 처음부터 다시 시작하는 것 중 뭐가 더 마음 편한가요?,가치관,2,0,0,0,0,0,0,2,1,1,c,0,0.515681923937024,0.41599439512571373,0.6141369287620044,0.4084657629612013
852,항상 이해받는 것과 인정받는 것 중 뭐가 더 좋은가요?,가치관,2,0,0,0,0,0,0,1,1,1,c,0,0.569073437262435,0.47112563313490796,0.661899315894795,0.17430022563301822
854,항상 진실만 말하는 것과 남의 거짓말을 알아채는 것 중 뭐가 더 나은가요?,가치관,2,0,0,0,0,0,0,1,1,1,c,0,0.569073437262435,0.47112563313490796,0.661899315894795,0.17430022563301822
858,모든 걸 너무 진지하게 받아들이는 사람과 아무것도 진지하게 여기지 않는 사람 중 어떤 쪽이 되고 싶나요?,가치관,2,0,0,0,0,0,0,1,1,1,c,0,0.569073437262435,0.47112563313490796,0.661899315894795,0.17430022563301822
872,선택지가 너무 많은 것과 하나의 길만 걷는 것 중 뭐가 더 답답한가요?,가치관,2,0,0,0,0,0,0,1,1,1,c,0,0.569073437262435,0.47112563313490796,0.661899315894795,0.17430022563301822
