질문 ID,질문 문구,관심사,레벨,상태,노출,답변,교체,미응답,답변율(%),교체율(%),예측 답변율(문구 모델),추정 답변율(축소),추정 하한(10%),추정 상한(90%),P(평균 미만),P(평균 미만|데이터만),위험 특성,분류,양자택일형,경험 전제형(~있다면/~적 있),가정·상상형(~한다면),정의·개념형,복문(쉼표·두 질문),오늘 기반,최근·이번 주 회상,요즘(현재 상태),과거 기억 회상,미래·상상,부정·무거운 감정,연애 대상 전제,특정 활동 전제,자기 수용·칭찬,문구 길이,수정 방향(패턴),원인 진단,수정 원칙,수정안 1 (권장),수정안 2 (대안)
607,어떤 순간에 나를 더 안아주고 싶어지나요?,가치관,2,ACTIVE,2,0,2,0,0.0,100.0,0.454197605698365,0.42995857185474906,0.3276408372655655,0.5339389629137504,0.6043478834448079,0.6795954909782459,,C. 유지·모니터링,False,False,False,False,False,False,False,False,False,False,False,False,False,True,23,,,,,
488,이불 속에서 눈을 감으면 가장 먼저 떠오르는 생각은 뭔가요?,루틴,2,ACTIVE,1,0,1,0,0.0,100.0,0.44242743276934254,0.43029833862455164,0.32659928611659317,0.5356990897302507,0.6015076257120185,0.5980047203862283,,C. 유지·모니터링,False,False,False,False,False,False,False,False,False,False,False,False,False,False,33,,,,,
634,관계에서 내가 절대 포기할 수 없는 0순위는 무엇인가요?,가치관,2,ACTIVE,4,0,3,1,0.0,75.0,0.4797657387384064,0.4311529987550289,0.33136524764500885,0.5324893129293423,0.6008591326999664,0.8080266359011785,,C. 유지·모니터링,False,False,False,False,False,False,False,False,False,False,False,False,False,False,31,,,,,
827,"평소 '법을 어기더라도 불의에 맞서야 한다'고 생각하시나요, 아니면 '부당해도 법은 지켜야 한다'고 생각하시나요?",가치관,2,ACTIVE,2,1,1,0,50.0,50.0,0.4273745894980717,0.4312503690287806,0.32887834819363143,0.5352543847679081,0.598122620083033,0.48644645260100294,,C. 유지·모니터링,False,False,False,True,True,False,False,False,False,False,False,False,False,False,63,,,,,
27,자기 전 머릿속으로 그리는 상상은 무엇인가요?,취향,2,ACTIVE,7,1,3,3,14.3,42.9,0.4898135287005614,0.432636214149635,0.3363201915099573,0.5303568856444151,0.5965578339190338,0.831939945008278,,C. 유지·모니터링,False,False,False,False,False,False,False,False,False,False,False,False,False,False,25,,,,,
424,딱 5분만 투자해서 매일 하고 싶은 작은 습관은 무엇인가요?,루틴,2,ACTIVE,3,1,1,1,33.3,33.3,0.44242743276934254,0.4339214115229746,0.3327563291565954,0.5366128341562907,0.5861527992940683,0.5734240410555717,,C. 유지·모니터링,False,False,False,False,False,False,False,False,False,False,False,False,False,False,33,,,,,
147,"반복되는 일상 속, 나를 가장 뿌듯하게 만드는 루틴은 무엇인가요?",루틴,2,ACTIVE,3,1,2,0,33.3,66.7,0.442999773529215,0.43444912711348593,0.3332630809195742,0.5371493251076409,0.5835526658976937,0.5734240410555717,,C. 유지·모니터링,False,False,False,False,True,False,False,False,False,False,False,False,False,True,36,,,,,
293,나의 인생을 한 단어로 표현한다면 무엇인가요?,가치관,2,ACTIVE,4,1,3,0,25.0,75.0,0.456941785440105,0.43597320349477986,0.3359959563345734,0.5373906036312377,0.5768651495422306,0.6528055841951683,,C. 유지·모니터링,False,False,True,False,False,False,False,False,False,False,False,False,False,False,25,,,,,
699,무모한 결정에도 무조건 지지해주는 것과 말려주는 것 중 뭐가 더 좋은가요?,관계,1,ACTIVE,3,3,0,0,100.0,0.0,0.38875898514915974,0.4364171911002746,0.33515403213561257,0.5391490459128326,0.5738264313134316,0.21776014147689587,,C. 유지·모니터링,True,False,False,False,False,False,False,False,False,False,False,False,False,False,41,,,,,
254,5년 뒤 '잘 살고 있다'고 느끼려면 뭐가 필요할까요?,가치관,2,ACTIVE,3,1,2,0,33.3,66.7,0.44699459185784646,0.43813247112999243,0.3368034784629633,0.5408905418745962,0.5653151339625536,0.5734240410555717,,C. 유지·모니터링,False,False,False,True,False,False,False,False,False,False,False,False,False,False,30,,,,,
120,주말과 평일의 루틴 중 가장 큰 차이점은 무엇인가요?,루틴,2,ACTIVE,1,0,1,0,0.0,100.0,0.4507319194879194,0.43837515885191813,0.3343439849704158,0.5439108624197984,0.5626967743746063,0.5980047203862283,,C. 유지·모니터링,False,False,False,False,False,False,False,False,False,False,False,False,False,False,29,,,,,
130,정리 정돈을 할 때 가장 먼저 하는 일은 무엇인가요?,루틴,2,ACTIVE,1,0,1,0,0.0,100.0,0.4507319194879194,0.43837515885191813,0.3343439849704158,0.5439108624197984,0.5626967743746063,0.5980047203862283,,C. 유지·모니터링,False,False,False,False,False,False,False,False,False,False,False,False,False,False,29,,,,,
341,평소 어떤 상상을 가장 자주 하나요?,취향,2,ACTIVE,7,1,4,2,14.3,57.1,0.5003128449211002,0.4414052762788647,0.34477352224408125,0.5392588426101289,0.5509999002954822,0.831939945008278,,C. 유지·모니터링,False,False,False,False,False,False,False,False,False,False,False,False,False,False,20,,,,,
131,망가진 하루를 바로잡는 나만의 방법은 무엇인가요?,루틴,2,ACTIVE,1,0,0,1,0.0,0.0,0.4548947755933535,0.442423890764605,0.3382372112472357,0.5480162608133337,0.5430074683418432,0.5980047203862283,,C. 유지·모니터링,False,False,False,False,False,False,False,False,False,False,False,False,False,False,27,,,,,
330,돈 걱정 없이 한 달 살기 한다면 어디로 가고 싶나요?,취향,2,ACTIVE,9,3,6,0,33.3,66.7,0.4746103191395314,0.4460223766846108,0.35140717829892054,0.5417109013624604,0.5271477082758997,0.6748989594533226,,C. 유지·모니터링,False,False,True,False,False,False,False,False,False,False,True,False,False,False,30,,,,,
359,요즘 나를 든든하게 지탱해주는 감정은 무엇인가요?,감정,2,ACTIVE,3,2,1,0,66.7,33.3,0.427548532789428,0.44619247354943836,0.34457122129180323,0.5490566385953786,0.525011248051126,0.3827715142749046,,C. 유지·모니터링,False,False,False,False,False,False,False,True,False,False,False,False,False,False,27,,요즘 (관측 3회 중 2회 양호),경미 수정,나를 든든하게 지탱해주는 감정은 무엇인가요?,나를 버티게 하는 힘은 무엇인가요?
640,나의 생각과 삶의 태도에 가장 큰 변화를 준 사람은 누구인가요?,가치관,2,ACTIVE,2,0,2,0,0.0,100.0,0.4713854020930203,0.4462291120303483,0.3432814151556129,0.550453261518221,0.5246222704369564,0.6795954909782459,,C. 유지·모니터링,False,False,False,False,False,False,False,False,False,False,False,False,False,False,35,,,,,
149,일상을 꾸려간다는 게 나에게 어떤 의미인가요?,루틴,2,ACTIVE,1,0,1,0,0.0,100.0,0.45906394572771553,0.44647876360788624,0.3421436613342249,0.5521205656905412,0.5231945442556636,0.5980047203862283,,C. 유지·모니터링,False,False,False,False,False,False,False,False,False,False,False,False,False,False,25,,,,,
257,내가 생각하는 '부자'의 기준은 무엇인가요?,가치관,2,ACTIVE,1,0,1,0,0.0,100.0,0.45948457551679056,0.4468878618825617,0.3425381910959778,0.5525342451646751,0.5211922697555629,0.5980047203862283,,C. 유지·모니터링,False,False,False,True,False,False,False,False,False,False,False,False,False,False,24,,,,,
143,나를 가장 잘 보여주는 생활 습관은 무엇인가요?,루틴,2,ACTIVE,3,1,2,0,33.3,66.7,0.45697860728615886,0.4473380370564864,0.34567752740237756,0.5502149994761956,0.5192563418208743,0.5734240410555717,,C. 유지·모니터링,False,False,False,False,False,False,False,False,False,False,False,False,False,False,26,,,,,
271,내가 생각하는 '공정하다'는 건 어떤 건가요?,가치관,2,ACTIVE,3,1,2,0,33.3,66.7,0.4573989419971738,0.44772559844611215,0.34605193567787995,0.5506067621315387,0.5173086199133853,0.5734240410555717,,C. 유지·모니터링,False,False,False,True,False,False,False,False,False,False,False,False,False,False,25,,,,,
121,주말에 꼭 하는 일은 무엇인가요?,루틴,2,ACTIVE,2,0,2,0,0.0,100.0,0.473697429780082,0.44841775439645937,0.3453941952891161,0.5526658137068869,0.5137649001622256,0.6795954909782459,,C. 유지·모니터링,False,False,False,False,False,False,False,False,False,False,False,False,False,False,18,,,,,
412,고마운 마음을 잘 표현하는 편인가요?,감정,2,ACTIVE,3,0,3,0,0.0,100.0,0.4870707446840367,0.44909404269753916,0.34737445583332255,0.5519895222151976,0.5104292702445224,0.7497047243297865,,C. 유지·모니터링,False,False,False,False,False,False,False,False,False,False,False,False,False,True,20,,,,,
484,자기 전에 하루를 돌아보면 어떤 장면이 주로 떠오르나요?,루틴,2,ACTIVE,2,1,1,0,50.0,50.0,0.4465759492203565,0.44942701527324713,0.3463691793544856,0.5536853941534914,0.5087554098310778,0.48644645260100294,,C. 유지·모니터링,False,False,False,False,False,False,False,False,False,False,False,False,False,False,31,,,,,
289,내가 가장 중요하게 생각하는 옮고 그름의 기준은 무엇인가요?,가치관,2,ACTIVE,2,0,2,0,0.0,100.0,0.4755738508627212,0.4501940370513386,0.34711044907504474,0.5544599608207901,0.5049477919481669,0.6795954909782459,,C. 유지·모니터링,False,False,False,False,False,False,False,False,False,False,False,False,False,False,33,,,,,
635,지금 당장 감사하다고 말하고 싶은 단 한 가지는 무엇인가요?,가치관,2,ACTIVE,2,0,2,0,0.0,100.0,0.4755738508627212,0.4501940370513386,0.34711044907504474,0.5544599608207901,0.5049477919481669,0.6795954909782459,,C. 유지·모니터링,False,False,False,False,False,False,False,False,False,False,False,False,False,False,33,,,,,
567,"이번 주, 마음이 몽글몽글한 순간은 언제였나요?",사랑,2,ACTIVE,4,1,3,0,25.0,75.0,0.47292625369966995,0.4503380296320913,0.34985508679041094,0.5519380371957987,0.5041172508307551,0.6528055841951683,최근·이번 주 회상,C. 유지·모니터링,False,False,False,False,True,False,True,False,False,False,False,False,False,False,26,기간 제한 제거('최근'→'지금까지/평소'),이번 주 + '몽글몽글' 경험 전제,기간 제거,마음이 몽글몽글해지는 순간은 언제인가요?,설렘을 느끼는 순간은 주로 언제인가요?
843,평범한 사람들 틈에서 돋보이는 삶과 천재들 틈에서 평범한 삶 중 뭐가 더 끌리나요?,가치관,2,ACTIVE,2,0,2,0,0.0,100.0,0.4762670315805194,0.4508502249918354,0.3477448100992485,0.5551223993880752,0.5016903240159797,0.6795954909782459,,C. 유지·모니터링,True,False,False,False,False,False,False,False,False,False,False,False,False,False,46,,,,,
474,한 달에 가장 많이 쓰는 카테고리가 뭔가요?,루틴,2,ACTIVE,3,1,2,0,33.3,66.7,0.46115071889423315,0.4511848508696849,0.3493966567585924,0.5541006439603975,0.49991577731965725,0.5734240410555717,,C. 유지·모니터링,False,False,False,False,False,False,False,False,False,False,False,False,False,False,24,,,,,
3,"비 올 때 듣고 싶은 노래가 있다면, 어떤 노래인가요?",취향,2,ACTIVE,4,3,1,0,75.0,25.0,0.4183571675668086,0.45196120695240577,0.3514266528364093,0.5535763168806951,0.49585250548288184,0.2920669637843254,경험 전제형(~있다면/~적 있),C. 유지·모니터링,False,True,False,False,True,False,False,False,False,False,False,False,False,False,30,'~한 적이 있다면'→'~하는 편인가요/주로 무엇인가요' 성향형으로 전환하거나 '없다면 ~' 대안 제시,,,,
256,돈을 쓸 때 가장 아깝지 않은 곳은 어디인가요?,가치관,2,ACTIVE,3,0,1,2,0.0,33.3,0.49025664148333753,0.45203153645759514,0.35021609501546574,0.5549550199664394,0.4956587438169115,0.7497047243297865,,C. 유지·모니터링,False,False,False,False,False,False,False,False,False,False,False,False,False,False,26,,,,,
441,몸을 움직이고 난 뒤의 기분은 어떤가요?,루틴,2,ACTIVE,1,0,0,1,0.0,0.0,0.46532828031462453,0.452571362225614,0.34802697467134525,0.5582737094811444,0.4933544635311011,0.5980047203862283,,C. 유지·모니터링,False,False,False,False,False,False,False,False,False,False,False,False,False,False,22,,,,,
383,내 모습을 숨김없이 다 보여준다면 어떤 일이 벌어질 것 같나요?,감정,2,ACTIVE,3,1,1,1,33.3,33.3,0.4626019778362206,0.4525229557597269,0.3506918413774531,0.5554507612833386,0.49318836680692774,0.5734240410555717,,C. 유지·모니터링,False,False,True,False,False,False,False,False,False,False,False,False,False,False,35,,,,,
8,요즘 자주 보는 영상의 주제는 무엇인가요?,취향,1,ACTIVE,11,5,6,0,45.5,54.5,0.45222534498282413,0.45277446510127856,0.3599932972213498,0.546453065064592,0.490334737101944,0.49757383233223457,,C. 유지·모니터링,False,False,False,False,False,False,False,True,False,False,False,False,False,False,23,,,,,
345,최근 나에게 고생했다고 토닥여주고 싶은 날은 언제였나요?,감정,2,ACTIVE,6,4,2,0,66.7,33.3,0.41726192847093935,0.4533408370592634,0.3551837331060408,0.5524951409414796,0.48834898764617346,0.28640870817930725,최근·이번 주 회상,C. 유지·모니터링,False,False,False,False,False,False,True,False,False,False,False,False,False,False,31,기간 제한 제거('최근'→'지금까지/평소'),,,,
272,인생에서 '운'이 차지하는 비중은 어느 정도일까요?,가치관,2,ACTIVE,2,1,1,0,50.0,50.0,0.4511512821089098,0.45375817767886517,0.3505582969086128,0.5580557898941649,0.4872597265347011,0.48644645260100294,,C. 유지·모니터링,False,False,False,True,False,False,False,False,False,False,False,False,False,False,28,,,,,
684,당장 소원 하나와 10년 후 소원 세 개 중 뭐가 더 좋은가요?,루틴,1,ACTIVE,2,1,1,0,50.0,50.0,0.451620356074296,0.45420221870797084,0.35098823768854037,0.5585033906106798,0.48505768272226885,0.48644645260100294,,C. 유지·모니터링,True,False,False,False,False,False,False,False,False,True,False,False,False,False,35,,,,,
659,어떤 상황에서도 절대 하지 않을 것 같은 한 가지 일은 무엇인가요?,가치관,2,ACTIVE,1,0,1,0,0.0,100.0,0.467200978558,0.45439272067489817,0.34978896003391585,0.5601099751387069,0.48443839459855,0.5980047203862283,,C. 유지·모니터링,False,False,False,False,False,False,False,False,False,False,False,False,False,False,37,,,,,
439,좋아하는 운동은 어떤 운동인가요?,루틴,1,ACTIVE,4,2,1,1,50.0,25.0,0.4495711969894552,0.4546809455406356,0.35406242052525294,0.5563188529231125,0.4820142201094402,0.46862489025581366,특정 활동 전제,C. 유지·모니터링,False,False,False,False,False,False,False,False,False,False,False,False,True,False,18,대상 확장(예: 책→책·영화·노래 무엇이든) 또는 활동 비경험자용 대안 제시,,,,
831,경직돼도 공정한 법과 유연해서 가끔 불공정한 법 중 뭐가 더 옳다고 생각하나요?,가치관,2,ACTIVE,2,0,0,2,0.0,0.0,0.4804594317013694,0.45481889049334717,0.3515854699748212,0.5591248634330639,0.4820005281696964,0.6795954909782459,,C. 유지·모니터링,True,False,False,False,False,False,False,False,False,False,False,False,False,False,44,,,,,
281,나에게 '가족'이란 어떤 존재인가요?,가치관,2,ACTIVE,1,0,1,0,0.0,100.0,0.4678405878144155,0.4550147951215069,0.35039109196923796,0.560736804972913,0.481395209839445,0.5980047203862283,,C. 유지·모니터링,False,False,False,True,False,False,False,False,False,False,False,False,False,False,20,,,,,
475,누군가에게 돈을 쓸 때 기분이 어떤가요?,루틴,2,ACTIVE,3,1,2,0,33.3,66.7,0.46532828031462453,0.45503668957561644,0.353127028547504,0.5579849786262233,0.4805604057706924,0.5734240410555717,,C. 유지·모니터링,False,False,False,False,False,False,False,False,False,False,False,False,False,False,22,,,,,
81,"감정을 솔직하게 표현해서 후련했던 순간이 있다면, 어떤 때였나요?",감정,2,ACTIVE,5,3,0,2,60.0,0.0,0.4346370890474086,0.45506409389814984,0.35566726894548717,0.5554458435096535,0.479715904353255,0.3715733532338859,경험 전제형(~있다면/~적 있),C. 유지·모니터링,False,True,False,False,True,False,False,False,False,False,False,False,False,False,36,'~한 적이 있다면'→'~하는 편인가요/주로 무엇인가요' 성향형으로 전환하거나 '없다면 ~' 대안 제시,,,,
461,누군가 내 방에 오면 신경 쓰이나요?,루틴,2,ACTIVE,1,0,1,0,0.0,100.0,0.46951071152652313,0.45663913259560746,0.3519641623515158,0.5623727533512024,0.4734556648876319,0.5980047203862283,,C. 유지·모니터링,False,False,False,False,False,False,False,False,False,False,False,False,False,False,20,,,,,
863,완전히 이해받는 것과 있는 그대로라도 받아들여지는 것 중 뭐가 더 필요한가요?,가치관,2,ACTIVE,2,0,2,0,0.0,100.0,0.4825567011999835,0.45680423560988986,0.35350935558839275,0.5611245400425485,0.4721678998763321,0.6795954909782459,,C. 유지·모니터링,True,False,False,False,False,False,False,False,False,False,False,False,False,False,43,,,,,
268,나에게 '시간'은 어떤 의미인가요?,가치관,2,ACTIVE,1,0,1,0,0.0,100.0,0.46993259775706725,0.45704945286656207,0.35236171648701514,0.5627858222651205,0.47145187505652236,0.5980047203862283,,C. 유지·모니터링,False,False,False,True,False,False,False,False,False,False,False,False,False,False,19,,,,,
